NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,AVG,MIN,MAX,delay_0-0.1,delay_0.1-0.3,delay_0.3-1,delay_1-3,delay_3-10,delay_10-30,delay_30-100,gt100,IdLogNum,FailureDescription
X13146PAZ,5002,1/11/105,2019-03-25 00:00:00,24,Near End,GE0097-TN02.1,AMM 20PB,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5002,1/11/103,2019-03-25 00:00:00,24,Near End,GE0097-TN02.1,AMM 20PB,-,2,0,29,86400,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,5002,1/11/116,2019-03-25 00:00:00,24,Near End,GE0097-TN02.1,AMM 20PB,-,2,0,23,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5002,1/11/106,2019-03-25 00:00:00,24,Near End,GE0097-TN02.1,AMM 20PB,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5013,1/7/103,2019-03-25 00:00:00,24,Near End,GC0052-TN01.1,AMM 6PC,-,1,0,12,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5013,1/7/101,2019-03-25 00:00:00,24,Near End,GC0052-TN01.1,AMM 6PC,-,1,0,21,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5018,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0082-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,5016,1/7/101,2019-03-25 00:00:00,24,Near End,GC0185-TN01.1,AMM 6PC,-,2,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5016,1/7/100,2019-03-25 00:00:00,24,Near End,GC0185-TN01.1,AMM 6PC,-,1,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5017,1/7/100,2019-03-25 00:00:00,24,Near End,GCi012-TN01.1,AMM 6PC,-,1,0,100,86386,14,0,0,0,0,0,0,0,-
X13146PAZ,5020,1/7/101,2019-03-25 00:00:00,24,Near End,GC0068-TN01.1,AMM 6PC,-,1,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5020,1/7/100,2019-03-25 00:00:00,24,Near End,GC0068-TN01.1,AMM 6PC,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5023,1/7/100,2019-03-25 00:00:00,24,Near End,GC0056-TN01.1,AMM 6PC,-,1,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/118,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,1,0,13,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/114,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,0,0,0,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/112,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,2,0,14,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/106,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,0,0,0,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/110,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,1,0,20,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5012,1/11/101,2019-03-25 00:00:00,24,Near End,GH9007-TN01.1,AMM 20PB,-,1,0,22,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,5026,1/7/100,2019-03-25 00:00:00,24,Near End,GC0004-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5029,1/7/101,2019-03-25 00:00:00,24,Near End,GC0034-TN01.1,AMM 6PC,-,1,0,16,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5032,1/7/101,2019-03-25 00:00:00,24,Near End,GC0007-TN01.1,AMM 6PC,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5034,1/7/100,2019-03-25 00:00:00,24,Near End,GC0061-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5035,1/7/100,2019-03-25 00:00:00,24,Near End,GC0001-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5024,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0037-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5037,1/7/100,2019-03-25 00:00:00,24,Near End,GC0088-TN01.1,AMM 6PC,-,1,0,30,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5038,1/7/100,2019-03-25 00:00:00,24,Near End,GC0090-TN01.1,AMM 6PD,-,1,0,66,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,5028,1/7/100,2019-03-25 00:00:00,24,Near End,GC0146-TN01.1,AMM 6PC,-,1,0,33,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5039,1/7/100,2019-03-25 00:00:00,24,Near End,GC0055-TN01.1,AMM 6PC,-,1,0,27,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5033,1/7/101,2019-03-25 00:00:00,24,Near End,GC0006-TN01.1,AMM 6PC,-,2,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5041,1/7/102,2019-03-25 00:00:00,24,Near End,GC0147-TN01.1,AMM 6PD,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5041,1/7/101,2019-03-25 00:00:00,24,Near End,GC0147-TN01.1,AMM 6PD,-,1,0,23,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5047,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0053-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,5045,1/7/100,2019-03-25 00:00:00,24,Near End,GC0209-TN01.1,AMM 6PC,-,1,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5040,1/7/100,2019-03-25 00:00:00,24,Near End,GC0030-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5040,1/7/102,2019-03-25 00:00:00,24,Near End,GC0030-TN01.1,AMM 6PC,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5049,1/7/100,2019-03-25 00:00:00,24,Near End,GC0089-TN01.1,AMM 6PD,-,1,0,38,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5048,1/7/101,2019-03-25 00:00:00,24,Near End,GC0054-TN01.1,AMM 6PD,-,2,0,16,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5048,1/7/100,2019-03-25 00:00:00,24,Near End,GC0054-TN01.1,AMM 6PD,-,2,0,24,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5042,1/7/103,2019-03-25 00:00:00,24,Near End,GH9015-TN01.1,AMM 6PD,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5042,1/7/100,2019-03-25 00:00:00,24,Near End,GH9015-TN01.1,AMM 6PD,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5044,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0178-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,5050,1/7/100,2019-03-25 00:00:00,24,Near End,GC0135-TN01.1,AMM 6PD,-,1,0,27,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5069,1/7/100,2019-03-25 00:00:00,24,Near End,GC0188-TN01.1,AMM 6PC,-,1,0,31,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5071,1/7/100,2019-03-25 00:00:00,24,Near End,GC0126-TN01.1,AMM 6PC,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5070,1/7/102,2019-03-25 00:00:00,24,Near End,GC0095-TN01.1,AMM 6PC,-,1,0,10,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5070,1/7/101,2019-03-25 00:00:00,24,Near End,GC0095-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5070,1/7/100,2019-03-25 00:00:00,24,Near End,GC0095-TN01.1,AMM 6PC,-,1,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5072,1/7/100,2019-03-25 00:00:00,24,Near End,GC0189-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5074,1/7/103,2019-03-25 00:00:00,24,Near End,GC0201-TN01.1,AMM 6PC,-,1,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5074,1/7/100,2019-03-25 00:00:00,24,Near End,GC0201-TN01.1,AMM 6PC,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5076,1/7/100,2019-03-25 00:00:00,24,Near End,GC0100-TN01.1,AMM 6PC,-,1,0,23,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,5077,1/7/100,2019-03-25 00:00:00,24,Near End,GC0097-TN01.1,AMM 6PC,-,1,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5084,1/7/100,2019-03-25 00:00:00,24,Near End,GC0096-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5082,1/7/101,2019-03-25 00:00:00,24,Near End,GC0202-TN01.1,AMM 6PC,-,1,0,23,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5088,1/7/100,2019-03-25 00:00:00,24,Near End,GC0072-TN01.1,AMM 6PD,-,1,0,28,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5085,1/7/100,2019-03-25 00:00:00,24,Near End,GE0004-TN01.1,AMM 6PC,-,1,0,40,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5093,1/7/100,2019-03-25 00:00:00,24,Near End,GE0016-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5081,1/11/112,2019-03-25 00:00:00,24,Near End,GH9010-TN01.1,AMM 20PB,-,1,0,25,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5081,1/11/102,2019-03-25 00:00:00,24,Near End,GH9010-TN01.1,AMM 20PB,-,1,0,20,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5081,1/11/105,2019-03-25 00:00:00,24,Near End,GH9010-TN01.1,AMM 20PB,-,2,0,16,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5081,1/11/107,2019-03-25 00:00:00,24,Near End,GH9010-TN01.1,AMM 20PB,-,1,0,16,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5081,1/11/100,2019-03-25 00:00:00,24,Near End,GH9010-TN01.1,AMM 20PB,-,1,0,21,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5078,1/7/101,2019-03-25 00:00:00,24,Near End,GC0078-TN01.1,AMM 6PC,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5095,1/7/101,2019-03-25 00:00:00,24,Near End,GE0055-TN01.1,AMM 6PC,-,1,0,27,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5096,1/7/100,2019-03-25 00:00:00,24,Near End,GE0049-TN01.1,AMM 6PD,-,1,0,16,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5100,1/7/100,2019-03-25 00:00:00,24,Near End,GE0165-TN01.1,AMM 6PC,-,1,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5103,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9019-TN01.1,AMM 20PB,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5086,1/7/103,2019-03-25 00:00:00,24,Near End,GC0094-TN01.1,AMM 6PC,-,1,0,16,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5086,1/7/101,2019-03-25 00:00:00,24,Near End,GC0094-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5094,1/7/100,2019-03-25 00:00:00,24,Near End,GC0136-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5104,1/7/103,2019-03-25 00:00:00,24,Near End,GH9019-TN02.1,AMM 6PC,-,2,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/106,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,3,0,31,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/105,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,2,0,29,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/103,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,1,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/104,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,2,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/102,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,1,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/101,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/107,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,2,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5105,1/7/103,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,1,0,12,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5105,1/7/102,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,2,0,36,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5105,1/7/101,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,1,0,32,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5105,1/7/100,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/114,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,3,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/113,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,2,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/112,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/105,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,3,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/107,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/103,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/101,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,1,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/100,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/118,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,3,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/117,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,2,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/116,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,1,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/115,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,2,0,12,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5123,1/7/101,2019-03-25 00:00:00,24,Near End,GC0121-TN01.1,AMM 6PC,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5125,1/7/102,2019-03-25 00:00:00,24,Near End,GC0113-TN01.1,AMM 6PC,-,1,0,16,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,5125,1/7/101,2019-03-25 00:00:00,24,Near End,GC0113-TN01.1,AMM 6PC,-,1,0,16,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,5127,1/7/101,2019-03-25 00:00:00,24,Near End,GE0186-TN01.1,AMM 6PC,-,1,0,23,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5128,1/7/100,2019-03-25 00:00:00,24,Near End,GE0187-TN01.1,AMM 6PC,-,1,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5115,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9042-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5114,1/7/100,2019-03-25 00:00:00,24,Near End,GS0017-TN01.1,AMM 6PC,-,1,0,25,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5133,1/7/102,2019-03-25 00:00:00,24,Near End,GE0182-TN01.1,AMM 6PC,-,1,0,100,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,5121,1/7/102,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,1,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5121,1/7/103,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,1,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5121,1/7/101,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,2,0,24,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5117,1/7/100,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,1,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5117,1/7/102,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,5117,1/7/101,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5135,1/7/100,2019-03-25 00:00:00,24,Near End,GC0123-TN01.1,AMM 6PC,-,1,0,22,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,5124,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GS0037-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5138,1/11/110,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/102,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,2,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/106,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,1,0,16,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/107,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/101,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,2,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/119,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5140,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GN0135-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5146,1/7/100,2019-03-25 00:00:00,24,Near End,GS0035-TN01.1,AMM 6PC,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5147,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9013-TN08.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5136,1/7/102,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,1,0,100,86299,101,0,0,0,0,0,0,0,-
X13146PAZ,5136,1/7/101,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,1,0,2266,86291,73,29,7,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,5136,1/7/100,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5149,1/7/100,2019-03-25 00:00:00,24,Near End,GS0085-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5150,1/7/100,2019-03-25 00:00:00,24,Near End,GS0050-TN01.1,AMM 6PC,-,1,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5139,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GN0134-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5151,1/7/101,2019-03-25 00:00:00,24,Near End,GC0160-TN01.1,AMM 6PC,-,1,0,17,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,5151,1/7/102,2019-03-25 00:00:00,24,Near End,GC0160-TN01.1,AMM 6PC,-,1,0,16,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,5152,1/11/105,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,3,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5152,1/11/104,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5152,1/11/103,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,2,0,28,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5152,1/11/102,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,2,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5152,1/11/101,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,3,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5141,1/7/101,2019-03-25 00:00:00,24,Near End,GN0139-TN01.1,AMM 6PC,-,1,0,42,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5154,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN02.1,AMM 6PC,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5154,1/7/101,2019-03-25 00:00:00,24,Near End,GH9013-TN02.1,AMM 6PC,-,1,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5155,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN01.1,AMM 6PC,-,2,0,197,86397,3,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,5155,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN01.1,AMM 6PC,-,2,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5156,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,2,0,12,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5156,1/7/101,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,1,0,28,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5156,1/7/100,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,1,0,8,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5163,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9011-TN08.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,5157,1/7/100,2019-03-25 00:00:00,24,Near End,GS0074-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5157,1/7/101,2019-03-25 00:00:00,24,Near End,GS0074-TN01.1,AMM 6PC,-,2,0,24,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5161,1/7/102,2019-03-25 00:00:00,24,Near End,GC0051-TN01.1,AMM 6PC,-,3,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5161,1/7/101,2019-03-25 00:00:00,24,Near End,GC0051-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5165,1/7/102,2019-03-25 00:00:00,24,Near End,GH9011-TN02.1,AMM 6PC,-,1,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5167,1/7/100,2019-03-25 00:00:00,24,Near End,GE0170-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5168,1/7/101,2019-03-25 00:00:00,24,Near End,GC0141-TN01.1,AMM 6PC,-,2,0,18,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5169,1/7/101,2019-03-25 00:00:00,24,Near End,GS0108-TN01.1,AMM 6PC,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5159,1/7/104,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,2,0,9,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5159,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5159,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5170,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0077-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5164,1/7/103,2019-03-25 00:00:00,24,Near End,GH9011-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5164,1/7/102,2019-03-25 00:00:00,24,Near End,GH9011-TN01.1,AMM 6PC,-,1,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5164,1/7/101,2019-03-25 00:00:00,24,Near End,GH9011-TN01.1,AMM 6PC,-,1,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5173,1/7/100,2019-03-25 00:00:00,24,Near End,GC0154-TN01.1,AMM 6PD,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5172,1/7/100,2019-03-25 00:00:00,24,Near End,GC0214-TN01.1,AMM 6PD,-,1,0,33,86400,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,5177,1/7/100,2019-03-25 00:00:00,24,Near End,GN0027-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5179,1/7/100,2019-03-25 00:00:00,24,Near End,GC0020-TN01.1,AMM 6PD,-,1,0,13,86400,0,0,0,0,0,0,0,0,-
