NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,AVG,MIN,MAX,delay_0-0.1,delay_0.1-0.3,delay_0.3-1,delay_1-3,delay_3-10,delay_10-30,delay_30-100,gt100,IdLogNum,FailureDescription
X13146PAZ,5078,1/7/101,2019-03-25 00:00:00,24,Near End,GC0078-TN01.1,AMM 6PC,-,1,0,100,86286,114,0,0,0,0,0,0,0,-
X13146PAZ,5095,1/7/101,2019-03-25 00:00:00,24,Near End,GE0055-TN01.1,AMM 6PC,-,1,0,100,86392,8,0,0,0,0,0,0,0,-
X13146PAZ,5096,1/7/100,2019-03-25 00:00:00,24,Near End,GE0049-TN01.1,AMM 6PD,-,3,0,259,86347,53,0,0,0,0,0,0,0,-
X13146PAZ,5100,1/7/100,2019-03-25 00:00:00,24,Near End,GE0165-TN01.1,AMM 6PC,-,3,0,243,86315,85,0,0,0,0,0,0,0,-
X13146PAZ,5103,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9019-TN01.1,AMM 20PB,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5086,1/7/103,2019-03-25 00:00:00,24,Near End,GC0094-TN01.1,AMM 6PC,-,204,0,23281,79258,5400,1322,303,100,17,0,0,0,-
X13146PAZ,5086,1/7/101,2019-03-25 00:00:00,24,Near End,GC0094-TN01.1,AMM 6PC,-,220,0,16364,66472,13324,5257,1112,230,5,0,0,0,-
X13146PAZ,5094,1/7/100,2019-03-25 00:00:00,24,Near End,GC0136-TN01.1,AMM 6PC,-,2,0,331,86332,67,1,0,0,0,0,0,0,-
X13146PAZ,5104,1/7/103,2019-03-25 00:00:00,24,Near End,GH9019-TN02.1,AMM 6PC,-,254,0,25660,58808,19195,6969,1083,322,23,0,0,0,-
X13146PAZ,5106,1/11/107,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,199,0,15286,50191,26030,8597,1391,179,12,0,0,0,-
X13146PAZ,5106,1/11/105,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,264,0,16952,61686,14420,8397,1506,384,7,0,0,0,-
X13146PAZ,5106,1/11/104,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,257,0,23326,57383,18140,8585,1863,389,40,0,0,0,-
X13146PAZ,5106,1/11/106,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,564,0,31364,51752,16052,11852,4887,1651,205,1,0,0,-
X13146PAZ,5106,1/11/103,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,178,0,7165,82504,2726,744,323,103,0,0,0,0,-
X13146PAZ,5106,1/11/101,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,0,0,10,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5106,1/11/102,2019-03-25 00:00:00,24,Near End,GH9035-TN01.1,AMM 20PB,-,342,0,20647,64456,11839,6808,2544,717,36,0,0,0,-
X13146PAZ,5105,1/7/103,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,179,0,27671,82906,2482,703,234,48,27,0,0,0,-
X13146PAZ,5105,1/7/102,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,888,0,53356,67314,10472,5210,2134,1007,229,34,0,0,-
X13146PAZ,5105,1/7/101,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,652,0,37621,57883,12029,12943,2252,1145,138,10,0,0,-
X13146PAZ,5105,1/7/100,2019-03-25 00:00:00,24,Near End,GC0144-TN01.1,AMM 6PC,-,125,0,5487,84671,1369,291,62,7,0,0,0,0,-
X13146PAZ,5107,1/11/101,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,247,0,12847,60245,16951,6886,1969,331,18,0,0,0,-
X13146PAZ,5107,1/11/100,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,0,0,7,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5107,1/11/118,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,534,0,29718,46700,17719,16897,3939,1033,112,0,0,0,-
X13146PAZ,5107,1/11/116,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,237,0,15722,78336,3761,3448,724,117,14,0,0,0,-
X13146PAZ,5107,1/11/115,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,107,0,24114,69953,13175,2657,527,86,2,0,0,0,-
X13146PAZ,5107,1/11/114,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,263,0,19427,30550,39553,14604,1433,247,13,0,0,0,-
X13146PAZ,5107,1/11/107,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,191,0,13785,78246,5084,1800,773,491,6,0,0,0,-
X13146PAZ,5107,1/11/113,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,318,0,24501,40587,28074,15378,1915,424,22,0,0,0,-
X13146PAZ,5107,1/11/112,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,262,0,17406,64085,13157,7689,1049,382,38,0,0,0,-
X13146PAZ,5107,1/11/105,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,476,0,28376,39396,22221,18541,5126,1054,62,0,0,0,-
X13146PAZ,5107,1/11/103,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,261,0,17303,57464,12330,15291,1213,90,12,0,0,0,-
X13146PAZ,5107,1/11/117,2019-03-25 00:00:00,24,Near End,GH9025-TN01.1,AMM 20PB,-,184,0,14807,62501,16516,5872,1323,185,3,0,0,0,-
X13146PAZ,5123,1/7/101,2019-03-25 00:00:00,24,Near End,GC0121-TN01.1,AMM 6PC,-,252,0,15213,73733,7533,3299,1231,562,42,0,0,0,-
X13146PAZ,5125,1/7/102,2019-03-25 00:00:00,24,Near End,GC0113-TN01.1,AMM 6PC,-,347,0,20455,79117,3983,2263,745,256,31,0,0,0,-
X13146PAZ,5125,1/7/101,2019-03-25 00:00:00,24,Near End,GC0113-TN01.1,AMM 6PC,-,226,0,15533,81125,2742,1371,972,162,23,0,0,0,-
X13146PAZ,5127,1/7/101,2019-03-25 00:00:00,24,Near End,GE0186-TN01.1,AMM 6PC,-,139,0,14689,68116,14198,3080,975,26,5,0,0,0,-
X13146PAZ,5128,1/7/100,2019-03-25 00:00:00,24,Near End,GE0187-TN01.1,AMM 6PC,-,2,0,145,86375,25,0,0,0,0,0,0,0,-
X13146PAZ,5115,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9042-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5114,1/7/100,2019-03-25 00:00:00,24,Near End,GS0017-TN01.1,AMM 6PC,-,1,0,70,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,5133,1/7/102,2019-03-25 00:00:00,24,Near End,GE0182-TN01.1,AMM 6PC,-,241,0,21838,75725,7820,1889,656,281,29,0,0,0,-
X13146PAZ,5121,1/7/101,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,313,0,19887,65910,11359,6094,2220,772,45,0,0,0,-
X13146PAZ,5121,1/7/103,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,785,0,70797,70817,10043,3105,1304,707,409,15,0,0,-
X13146PAZ,5121,1/7/102,2019-03-25 00:00:00,24,Near End,GH9017-TN01.1,AMM 6PC,-,149,0,15032,77835,6468,1557,423,109,8,0,0,0,-
X13146PAZ,5117,1/7/101,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,5,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5117,1/7/102,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,188,0,34892304,86387,12,0,0,0,0,0,1,0,PM Failure - NE PM data is invalid
X13146PAZ,5117,1/7/100,2019-03-25 00:00:00,24,Near End,GE0189-TN01.1,AMM 6PC,-,2,0,37,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5135,1/7/100,2019-03-25 00:00:00,24,Near End,GC0123-TN01.1,AMM 6PC,-,2,0,161,86352,45,0,0,0,0,0,0,0,-
X13146PAZ,5124,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GS0037-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5138,1/11/106,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,276,0,15947,77500,5505,2420,770,190,15,0,0,0,-
X13146PAZ,5138,1/11/101,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,188,0,18057,63604,15792,5172,1523,291,18,0,0,0,-
X13146PAZ,5138,1/11/102,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,218,0,15951,50319,27924,6600,1279,269,9,0,0,0,-
X13146PAZ,5138,1/11/119,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,2,0,100,86202,198,0,0,0,0,0,0,0,-
X13146PAZ,5138,1/11/107,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,220,0,13679,77535,6619,1683,339,207,17,0,0,0,-
X13146PAZ,5138,1/11/110,2019-03-25 00:00:00,24,Near End,GH9023-TN01.1,AMM 20PB,-,608,0,19243,81013,3712,1172,304,167,32,0,0,0,-
X13146PAZ,5140,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GN0135-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5146,1/7/100,2019-03-25 00:00:00,24,Near End,GS0035-TN01.1,AMM 6PC,-,2,0,224,86342,58,0,0,0,0,0,0,0,-
X13146PAZ,5147,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9013-TN08.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5136,1/7/100,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5136,1/7/102,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,11,0,115,86247,153,0,0,0,0,0,0,0,-
X13146PAZ,5136,1/7/101,2019-03-25 00:00:00,24,Near End,GN0151-TN01.1,AMM 6PC,-,77667,0,208655360,84786,58,15,30,142,200,297,872,0,PM Failure - NE PM data is invalid
X13146PAZ,5149,1/7/100,2019-03-25 00:00:00,24,Near End,GS0085-TN01.1,AMM 6PC,-,2,0,184,86369,31,0,0,0,0,0,0,0,-
X13146PAZ,5150,1/7/100,2019-03-25 00:00:00,24,Near End,GS0050-TN01.1,AMM 6PC,-,3,0,173,86376,24,0,0,0,0,0,0,0,-
X13146PAZ,5139,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GN0134-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5151,1/7/102,2019-03-25 00:00:00,24,Near End,GC0160-TN01.1,AMM 6PC,-,196,0,17643,66120,15656,3633,747,223,16,0,0,0,-
X13146PAZ,5151,1/7/101,2019-03-25 00:00:00,24,Near End,GC0160-TN01.1,AMM 6PC,-,312,0,20747,73516,7886,3264,1254,413,62,0,0,0,-
X13146PAZ,5152,1/11/101,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,245,0,15209,46276,25432,11937,2321,421,13,0,0,0,-
X13146PAZ,5152,1/11/105,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,208,0,7728,43718,30194,11539,919,30,0,0,0,0,-
X13146PAZ,5152,1/11/104,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,285,0,11291,69252,9725,4276,2568,576,3,0,0,0,-
X13146PAZ,5152,1/11/103,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,177,0,12318,64863,16047,4391,983,112,4,0,0,0,-
X13146PAZ,5152,1/11/102,2019-03-25 00:00:00,24,Near End,GS0082-TN01.1,AMM 20PB,-,272,0,13574,51072,22760,9777,2325,456,10,0,0,0,-
X13146PAZ,5141,1/7/101,2019-03-25 00:00:00,24,Near End,GN0139-TN01.1,AMM 6PC,-,2,0,100,86364,36,0,0,0,0,0,0,0,-
X13146PAZ,5154,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN02.1,AMM 6PC,-,327,0,21478,66062,13975,5063,1040,242,18,0,0,0,-
X13146PAZ,5154,1/7/101,2019-03-25 00:00:00,24,Near End,GH9013-TN02.1,AMM 6PC,-,119,0,15443,77882,6152,1594,526,244,2,0,0,0,-
X13146PAZ,5155,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN01.1,AMM 6PC,-,422,0,424897,54134,17320,9028,4887,940,73,13,5,0,PM Failure - NE PM data is invalid
X13146PAZ,5155,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN01.1,AMM 6PC,-,319,0,37012,62634,13265,8217,1612,608,62,2,0,0,-
X13146PAZ,5156,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,352,0,24061,60136,13265,8828,3471,652,44,0,0,0,-
X13146PAZ,5156,1/7/101,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,479,0,17241,77424,5633,1934,651,735,19,0,0,0,-
X13146PAZ,5156,1/7/100,2019-03-25 00:00:00,24,Near End,GH9013-TN04.1,AMM 6PC,-,1,0,100,86222,174,0,0,0,0,0,0,0,-
X13146PAZ,5163,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GH9011-TN08.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,5157,1/7/101,2019-03-25 00:00:00,24,Near End,GS0074-TN01.1,AMM 6PC,-,5,0,304,86382,17,1,0,0,0,0,0,0,-
X13146PAZ,5157,1/7/100,2019-03-25 00:00:00,24,Near End,GS0074-TN01.1,AMM 6PC,-,2,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,5161,1/7/101,2019-03-25 00:00:00,24,Near End,GC0051-TN01.1,AMM 6PC,-,246,0,16505,70337,7407,5625,2739,276,16,0,0,0,-
X13146PAZ,5161,1/7/102,2019-03-25 00:00:00,24,Near End,GC0051-TN01.1,AMM 6PC,-,219,0,16966,61348,17097,5919,1652,377,7,0,0,0,-
X13146PAZ,5165,1/7/102,2019-03-25 00:00:00,24,Near End,GH9011-TN02.1,AMM 6PC,-,323,0,24011,53946,16609,13223,2321,291,10,0,0,0,-
X13146PAZ,5167,1/7/100,2019-03-25 00:00:00,24,Near End,GE0170-TN01.1,AMM 6PC,-,3,0,280,86326,74,0,0,0,0,0,0,0,-
X13146PAZ,5168,1/7/101,2019-03-25 00:00:00,24,Near End,GC0141-TN01.1,AMM 6PC,-,250,0,22105,62905,16540,5154,1348,394,55,0,0,0,-
X13146PAZ,5169,1/7/101,2019-03-25 00:00:00,24,Near End,GS0108-TN01.1,AMM 6PC,-,1,0,100,86321,79,0,0,0,0,0,0,0,-
X13146PAZ,5159,1/7/104,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,342,0,13330,48591,19519,12548,5518,221,3,0,0,0,-
X13146PAZ,5159,1/7/103,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,205,0,15661,75571,8875,1585,286,72,11,0,0,0,-
X13146PAZ,5159,1/7/102,2019-03-25 00:00:00,24,Near End,GH9013-TN03.1,AMM 6PC,-,67,0,3292,83359,2904,96,40,1,0,0,0,0,-
X13146PAZ,5170,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,GC0077-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,5164,1/7/103,2019-03-25 00:00:00,24,Near End,GH9011-TN01.1,AMM 6PC,-,1,0,100,85939,461,0,0,0,0,0,0,0,-
X13146PAZ,5164,1/7/102,2019-03-25 00:00:00,24,Near End,GH9011-TN01.1,AMM 6PC,-,328,0,20284,70326,9662,4510,1397,467,38,0,0,0,-
